"subject","session","window_iter","window_length","window_start","x","y","letter_loc","face_dir","choose_onset","choose_rt_time","choose_reactiontime","num_moves","num_turns","num_north","num_south","num_west","num_east","mean_reactiontime","sd_reactiontime"
"43","2","4","36000","141046","-5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75","3.75 0 0 3.75 3.75 3.75 3.75 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -7.75","G L L G G H H Q Q Q T T X X V","S E N N E E S S E S S W W S E","141873 143713 148659 150592 154005 155805 157751 159565 163604 165631 167750 170710 172896 174549 176643","141910 144280 148862 151326 154051 155942 157781 159716 163912 165975 167991 171174 173214 174868 176916","37 567 203 734 46 137 30 151 308 344 241 464 318 319 273","8","7","2","6","2","5","278.133333333333","198.391340056777"
"43","2","5","36000","175606","-3.75 -0.5 -0.5 -3.75 -3.75 -3.75 -2.5 2 3.5 2","-7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75","V Y Y V X X T U W U","E S W N N E E E W W","176643 180202 182735 186121 190414 192867 194880 196280 200560 207119","176916 180733 182854 186878 191062 193077 195261 197720 201438 207594","273 531 119 757 648 210 381 1440 878 475","8","2","2","1","3","4","571.2","388.770083439785"
"43","2","6","36000","210166","2 2 2 5.5 5.5 5.5 2 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5","-5.75 -2 -2 -2 -2 -2 -2 -2 -2 3.75 3.75 3.75 3.75 3.75 3.75","U R R S S S R Q Q H H G G G G","N N E E N W W W N N W W N E S","213398 215478 218531 220264 223224 225383 227370 229890 232596 234516 238382 240208 242048 243888 246154","213747 215798 218553 220970 223640 225598 227530 230103 232733 234580 238452 240237 242093 244404 246396","349 320 22 706 416 215 160 213 137 64 70 29 45 516 242","6","9","6","1","5","3","233.6","198.258056943109"
"43","2","7","36000","244726","-5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 2 2 2 2 2","3.75 0 0 3.75 3.75 3.75 3.75 -2 -2 -2 -2 3 6 6","G L L G G H H Q Q R R J D D","S E N N E E S S E E N N N W","246154 248194 252714 254527 257326 259326 261313 263126 267218 268992 271605 273564 277164 279764","246396 248317 252812 254630 257579 259490 261355 263344 267272 269121 271858 273864 277267 279920","242 123 98 103 253 164 42 218 54 129 253 300 103 156","7","7","5","3","1","5","159.857142857143","80.7892387567868"
"43","2","8","36000","279286","2 -1 -1 -1 -1 -1 -2.5 -2.5 -2.5 -2.5 -2.5 2 2 2 2","6 6 6 3 6 6 6 6 3.75 -2 -2 -2 -2 3 6","D C C I C C B B H Q Q R R J D","W W S E N W W S S S E E N N N","279764 281750 283803 285830 290029 294189 296135 297388 299161 300894 305454 307334 309973 311813 315119","279920 281976 284029 286076 290266 294338 296259 297436 299222 301565 305615 307488 310096 311828 315422","156 226 226 246 237 149 124 48 61 671 161 154 123 15 303","9","6","4","4","4","3","193.333333333333","154.260756358774"
"43","2","9","36000","313846","2 2 5.5 5.5 5.5 8.5 8.5 8.5 5.5 5.5 5.5 5.5 3.5 5.5","6 6 6 6 6 6 6 6 6 6 1.25 1.25 -0.5 1.25","D D E E E F F F E E M M O M","N E E S E E S W W S S W E E","315119 317919 319959 321425 323412 325545 327758 329664 331517 333464 335504 339237 341156 346956","315422 318164 320162 321682 323759 325967 327917 329721 331669 333677 335792 339431 341293 347003","303 245 203 257 347 422 159 57 152 213 288 194 137 47","7","7","1","4","3","6","216","104.866948668667"
"43","2","10","36000","348406","5.5 5.5 5.5 2 2 2 2 3.5 2 -2.5 -2.5","1.25 -2 -2 -2 -2 -5.75 -5.75 -7.75 -5.75 -5.75 -5.75","M S S R R U U W U T T","S S W W S S E W W W N","352822 354541 357554 359541 361981 363754 366927 369166 374912 381005 384365","352829 354921 357819 359637 362021 364202 367369 369232 375230 381046 385118","7 380 265 96 40 448 442 66 318 41 753","6","5","1","4","5","1","259.636363636364","235.415918207445"
"43","2","11","36000","382966","-2.5 -2.5 -3.75 -3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -5.25 -5.25 -5.25","-5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -2.25 -2.25","T T X X V Y Y V X Z P P","N W W S E S W N N N E S","384365 386858 388911 390564 392550 396016 398936 402442 406095 408188 412601 416801","385118 387192 389207 390779 392736 396946 399157 402564 406378 408613 412640 417499","753 334 296 215 186 930 221 122 283 425 39 698","7","5","4","3","3","2","375.166666666667","275.691802012627"
"43","2","12","36000","417526","-5.25 -3.75 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5","-5.75 -5.75 -5.75 -5.75 -2 -2 -2 3.75 3.75 3.75 3.75 6 6 3.75","Z X T T Q Q Q H H G G A A G","E E E N N E N N W W N W S S","419227 423427 425426 427066 429053 432252 434279 436798 440838 442758 444757 446597 450290 452183","419384 423780 426043 427231 429557 432499 435040 437016 440997 442945 444788 446865 450467 452329","157 353 617 165 504 247 761 218 159 187 31 268 177 146","8","6","5","2","3","4","285","205.196341247934"
"43","2","13","36000","452086","-5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -1 -1 -1 -1 -1 2 2 2 2 4","3.75 3.75 3.75 3.75 6 6 6 6 6 6 6 6 6 3 3 4.5","G G H H B B C C C C C D D J J K","S E E N N E E S W S E E S S E E","452183 454130 456036 458036 459769 461555 463328 464542 466861 469141 471261 473221 475287 477180 479567 481420","452329 454285 456223 458041 459781 461604 463666 465008 467339 469460 471438 473629 475459 477258 479629 481449","146 155 187 5 12 49 338 466 478 319 177 408 172 78 62 29","7","9","2","5","1","8","192.5625","161.118163159837"
"43","2","14","30009","486646","2 2 2 2 2 2 -2.5 -2.5 -2.5 -2.5 -2.5","3 3 -2 -2 -2 -2 -2 -2 3.75 3.75 3.75","J J R R R R Q Q H H H","W S S E N W W N N W S","488166 494511 496658 500057 501924 503764 505790 508496 510510 514696 516655","488590 494937 496699 500138 502026 504064 506023 508733 510877 514895 516782","424 426 41 81 102 300 233 237 367 199 127","4","7","3","3","4","1","230.636363636364","136.253640485143"
"44","1","1","36000","33413","-2.5 -2.5 -2.5 2 2 2 2 2 -1 -1 -1","3.75 -2 -2 -2 -2 3 6 6 6 6 3","H Q Q R R J D D C C I","S S E E N N N W W S E","33413 36040 41439 44292 47878 50478 54224 58797 61783 64036 66183","34337 37567 42581 45417 48773 50962 56318 59976 62228 64424 66565","924 1527 1142 1125 895 484 2094 1179 445 388 382","7","4","3","3","2","3","962.272727272727","536.123883241381"
"44","1","2","36000","67973","-1 -1 2 5.5 8.5 8.5 8.5 8.5 8.5 8.5 5.5 5.5","6 6 6 6 6 6 1.5 1.5 6 6 6 6","C C D E F F N N F F E E","N E E E E S S N N W W S","70516 75342 77728 79755 81448 84061 86367 91007 94779 98579 100685 102845","71401 75941 78124 80167 82294 84641 87533 91609 95066 98956 101056 103389","885 599 396 412 846 580 1166 602 287 377 371 544","7","5","3","3","2","4","588.75","259.583276180742"
"44","1","3","36000","102533","5.5 5.5 5.5 5.5 2 2 2 2 3.5 2 -2.5","6 1.25 -2 -2 -2 -2 -5.75 -5.75 -7.75 -5.75 -5.75","E M S S R R U U W U T","S S S W W S S E W W W","102845 105178 108911 111937 114017 116617 118830 121856 124403 130309 136775","103389 105481 109345 112323 114293 117134 119142 122634 124627 130993 137181","544 303 434 386 276 517 312 778 224 684 406","7","4","0","5","5","1","442.181818181818","174.150979429814"
"44","1","4","36000","137093","-3.75 -3.75 -3.75 -3.75 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -3.75","-5.75 -5.75 -7.75 -7.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75","X X V V X Z P P Z X X","W S E N N N E S E E S","140201 142254 144694 148386 150826 153239 157705 162558 164745 169224 170904","140909 142907 145106 149124 151469 153722 158433 163044 165168 169827 171532","708 653 412 738 643 483 728 486 423 603 628","7","4","3","3","1","4","591.363636363636","120.449385824314"
"44","1","5","36000","171653","-3.75 -3.75 -3.75 -3.75 -2.5 2 3.5 2 2 2 2","-7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75 -5.75 -2 3","V V X X T U W U U R J","E N N E E E W W N N N","173304 177036 179223 181463 183769 185089 188088 194421 200780 203033 206446","173756 177508 179683 181988 184078 185565 188763 194994 201314 203732 207020","452 472 460 525 309 476 675 573 534 699 574","8","3","5","0","2","4","522.636363636364","109.050697134198"
"44","1","6","36000","206213","2 2 4 2 2 2 2 -1 -1 -1","3 3 4.5 3 3 6 6 6 6 3","J J K J J D D C C I","N E E W N N W W S E","206446 210299 212432 219578 226017 228270 231390 233683 235883 238296","207020 210716 212883 220116 226576 228930 231889 234095 236515 238657","574 417 451 538 559 660 499 412 632 361","6","4","3","1","3","3","510.3","99.2863983075672"
"44","1","7","36000","240773","-1 -1 -1 -1 2 5.5 5.5 5.5 5.5 5.5 2 2 2","6 6 6 6 6 6 6 1.25 -2 -2 -2 -2 -5.75","C C C C D E E M S S R R U","N E S E E E S S S W W S S","242589 246908 249201 252054 254241 256160 257800 260040 263866 266959 269346 272332 274518","242986 247434 250224 252470 254532 256544 258346 260416 264354 267625 270003 272815 274789","397 526 1023 416 291 384 546 376 488 666 657 483 271","7","6","1","6","2","4","501.846153846154","198.228338940158"
"44","1","8","36000","275333","2 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -3.75 -3.75 -3.75","-5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -7.75 -7.75","U T T T X Z P P Z X X V V","W W N W W N E S E E S E N","277491 280038 282931 285037 287197 288917 291810 296436 298715 303155 304701 307074 310701","278323 280313 283338 285483 287224 289333 292291 296994 299129 303624 305306 307440 311654","832 275 407 446 27 416 481 558 414 469 605 366 953","7","6","3","2","4","4","480.692307692308","231.773015619228"
"44","1","9","36000","309893","-3.75 -3.75 -3.75 -2.5 2 3.5 2 2 2 2 -2.5 -2.5","-7.75 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75 -5.75 -2 -2 -2 -2","V X X T U W U U R R Q Q","N N E E E W W N N W W N","310701 313354 315647 317913 319446 322539 328712 334884 337137 340310 342390 345137","311654 313866 316124 318433 319996 323054 329122 335439 337609 340673 342676 346421","953 512 477 520 550 515 410 555 472 363 286 1284","7","5","5","0","4","3","574.75","275.200133786965"
"44","1","10","36000","344453","-2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5","-2 3.75 3.75 3.75 3.75 0 0 3.75 6 6 3.75 3.75 3.75","Q H H G G L L G A A G G H","N N W W S E N N W S S E E","345137 348190 352282 354442 356602 358935 363694 365987 369147 373000 375213 377319 379479","346421 348495 352713 354804 357143 359323 364262 366479 369599 373489 375558 377736 379804","1284 305 431 362 541 388 568 492 452 489 345 417 325","7","6","4","3","3","3","492.230769230769","251.425652975903"
"44","1","11","36000","379013","-2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -1 2 5.5 5.5 5.5 5.5 3.5 5.5","3.75 3.75 3.75 3.75 6 6 6 6 6 6 1.25 1.25 -0.5 1.25","H H H H B B C D E E M M O M","E S W N N E E E E S S W E E","379479 381612 384519 387025 389491 391544 393677 394797 396877 398504 400637 404263 406809 412742","379804 382747 385238 387728 389762 391961 393936 395224 397221 398940 400833 405105 407113 413109","325 1135 719 703 271 417 259 427 344 436 196 842 304 367","8","6","2","3","2","7","481.785714285714","268.189421741548"
"44","1","12","36000","413573","5.5 5.5 5.5 2 2 2 2 3.5 2 -2.5","1.25 -2 -2 -2 -2 -5.75 -5.75 -7.75 -5.75 -5.75","M S S R R U U W U T","S S W W S S E W W W","418914 421274 424314 426554 429300 431406 434193 436192 442032 448151","419551 421703 424831 426951 429699 431475 434432 436367 442374 448564","637 429 517 397 399 69 239 175 342 413","6","4","0","4","5","1","361.7","165.220425156483"
"44","1","13","36000","448133","-2.5 -3.75 -3.75 -3.75 -3.75 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -2.5 2","-5.75 -5.75 -5.75 -7.75 -7.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -5.75","T X X V V X Z P P Z X T U","W W S E N N N E S E E E E","448151 451644 453764 456017 459643 461723 464069 468509 473028 475054 479521 481307 483080","448564 452435 454235 456381 459998 462308 464527 468909 473353 475494 480226 482088 483521","413 791 471 364 355 585 458 400 325 440 705 781 441","10","3","3","2","2","6","502.230769230769","160.786687802066"
"44","1","14","26984","482693","2 2 2 2 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5","-5.75 -5.75 -2 -2 -2 -2 3.75 3.75 3.75 3.75 0","U U R R Q Q H H G G L","E N N W W N N W W S E","483080 486053 488173 491133 493239 496145 499132 503131 505184 507411 509677","483521 486443 488433 491543 493672 497346 499324 503437 505623 507896 510032","441 390 260 410 433 1201 192 306 439 485 355","6","5","4","1","4","2","446.545454545455","265.181207341834"
"44","2","1","36000","36900","2 2 2 2 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5","-5.75 -5.75 -2 -2 -2 -2 1.25 1.25 -0.5 1.25 1.25 6","U U R R S S M M O M M E","E N N E E N N W E E N N","36900 40752 43045 45978 48218 50805 52804 55991 57964 63843 69989 72002","38189 41301 43267 46510 48552 51065 53631 56243 58194 64182 70305 72529","1289 549 222 532 334 260 827 252 230 339 316 527","7","5","6","0","1","5","473.083333333333","313.561784062156"
"44","2","2","36000","71460","5.5 5.5 2 2 2 2 2 2 2 2 -2.5 -3.75 -3.75 -3.75","6 6 6 6 3 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -5.75 -7.75","E E D D J R R R U U T X X V","N W W S S S E S S W W W S E","72002 75402 77601 80028 82188 84854 88467 90493 92680 95493 97612 100812 103065 105611","72529 75899 77879 80448 82551 85137 88730 90914 92770 95898 97819 101741 103831 105990","527 497 278 420 363 283 263 421 90 405 207 929 766 379","8","6","1","6","5","2","416.285714285714","218.207533033412"
"44","2","3","36000","106020","-3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75","-7.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75","V V Y Y V X Z P P Z X","N E S W N N N E S E E","109264 111437 113597 115584 119236 122983 125476 129542 133955 135981 140461","109738 111814 113623 115972 119490 123227 125574 129823 134282 136428 140820","474 377 26 388 254 244 98 281 327 447 359","7","4","4","2","1","4","297.727272727273","138.276600268513"
"44","2","4","36000","140580","-2.5 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5","-5.75 -5.75 -2 3.75 3.75 3.75 3.75 6 6 3.75 0 0 3.75","T T Q H H G G A A G L L G","E N N N W W N W S S E N N","142260 143807 146073 149033 153126 155152 157245 159298 163045 165044 167297 172097 174070","142809 144271 146368 149311 153430 155440 157497 159656 163340 165519 167716 172349 174448","549 464 295 278 304 288 252 358 295 475 419 252 378","8","5","6","2","3","2","354.384615384615","95.7353456684437"
"44","2","5","36000","175140","-5.5 -2.5 -2.5 -2.5 -2.5 -1 2 5.5 8.5 8.5 8.5 8.5 8.5 8.5 5.5","3.75 3.75 3.75 6 6 6 6 6 6 6 1.5 1.5 6 6 6","G H H B B C D E F F N N F F E","E E N N E E E E E S S N N W W","177110 179149 181242 183242 185309 187455 188628 191175 192788 194854 196854 200600 204133 208093 210266","177408 179427 181546 183534 185760 187765 189526 191527 193063 195126 197143 200971 204573 208526 210556","298 278 304 292 451 310 898 352 275 272 289 371 440 433 290","9","6","4","2","2","7","370.2","158.973582711091"
"44","2","6","36000","209700","5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5 2 2 2","6 6 1.25 1.25 -0.5 1.25 1.25 -2 -2 -2 -2 -5.75","E E M M O M M S S R R U","W S S W E E S S W W S S","210266 212319 214385 218065 220051 225930 232010 234183 237062 239262 241955 243968","210556 212577 214626 218334 220295 226196 232470 234445 237546 239605 242270 244143","290 258 241 269 244 266 460 262 484 343 315 175","7","5","0","6","4","2","300.583333333333","90.0469153813553"
"44","2","7","36000","244260","2 -2.5 -3.75 -3.75 -3.75 -3.75 -3.75 -3.75 -2.5 2 3.5 2","-5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75","U T X X V V X X T U W U","W W W S E N N E E E W W","246848 248981 252514 254500 256700 260860 262873 265099 267192 268565 271445 277604","247281 249497 253171 254915 257576 261150 263335 265410 267552 268909 271936 277963","433 516 657 415 876 290 462 311 360 344 491 359","8","4","2","1","5","4","459.5","166.098273210881"
"44","2","8","36000","278820","2 2 2 2 2 -2.5 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75 -3.75 -3.75","-5.75 -2 -2 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -5.75","U R R R R Q Q T T X X V V X","N N E N W W S S W W S E N N","283724 285710 288830 290816 293429 295176 297815 299935 303135 305214 307041 309027 312467 314427","284018 286138 289112 291732 293483 295360 298148 300413 303491 305710 307247 309198 312702 314828","294 428 282 916 54 184 333 478 356 496 206 171 235 401","6","8","5","3","4","2","345.285714285714","206.749357201653"
"44","2","9","36000","313380","-3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -2.5 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5","-5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -5.75 -2 3.75 3.75 3.75 3.75","X Z P P Z X T T Q H H G G","N N E S E E E N N N W W N","314427 316600 320826 325305 327278 331705 333598 335118 337291 340090 344196 346383 348569","314828 316864 321174 325562 327673 332163 334121 335475 337418 340402 344635 346764 349193","401 264 348 257 395 458 523 357 127 312 439 381 624","9","4","6","1","2","4","375.846153846154","125.420523409479"
"44","2","10","36000","347940","-5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -1 2 2 2 2 4","3.75 6 6 3.75 3.75 3.75 3.75 6 6 6 6 6 3 3 4.5","G A A G G H H B B C D D J J K","N W S S E E N N E E E S S E E","348569 351009 354795 356755 359021 361221 363194 365234 367034 369193 370607 372660 374819 377326 379352","349193 351379 355050 357252 359499 361377 363522 365274 367473 369747 371031 373112 375020 377569 379946","624 370 255 497 478 156 328 40 439 554 424 452 201 243 594","8","7","3","4","1","7","377","169.954195509933"
"44","2","11","36000","382500","2 2 2 2 -2.5 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25","3 3 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -2.25","J J R R Q Q T T X Z P","W S S W W S S W W N E","386645 392871 394857 398257 400376 402883 405109 407856 409869 411962 414761","386952 393137 394926 398607 400398 403318 405153 408145 410100 412297 415377","307 266 69 350 22 435 44 289 231 335 616","7","4","1","4","5","1","269.454545454545","177.147037026513"
"44","2","12","36000","417060","-5.25 -5.25 -3.75 -3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -3.75 -2.5 2 3.5","-2.25 -5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -7.75","P Z X X V Y Y V X X T U W","S E E S E S W N N E E E W","419507 421361 425773 427267 429320 433026 436092 439732 443865 446038 448264 450250 453010","419661 421741 426203 427559 429773 433682 436477 440342 444256 446484 449259 450490 453379","154 380 430 292 453 656 385 610 391 446 995 240 369","9","4","2","3","2","6","446.230769230769","212.357463508331"
"44","2","13","36000","451620","3.5 2 2 2 2 2 2 5.5 5.5 5.5 5.5 3.5","-7.75 -5.75 -5.75 -2 -2 -2 -2 -2 -2 1.25 1.25 -0.5","W U U R R R R S S M M O","W W N N W N E E N N W E","453010 459036 465022 467009 470088 472008 473941 475661 478327 480074 482993 484926","453379 459232 465300 467369 470305 472161 473944 476082 478351 480628 483226 485171","369 196 278 360 217 153 3 421 24 554 233 245","6","6","5","0","4","3","254.416666666667","157.907025771113"
"44","2","14","29836","486180","5.5 5.5 5.5 5.5 2 -1 -2.5 -2.5 -2.5","1.25 1.25 6 6 6 6 6 6 6","M M E E D C B B B","E N N W W W W S E","491339 497485 499698 502631 506271 510203 512336 513803 516016","491679 497979 499765 503057 508072 510551 512692 514306 516458","340 494 67 426 1801 348 356 503 442","5","4","2","1","4","2","530.777777777778","493.696459825716"
"45","1","1","36000","37135","-2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5","3.75 3.75 3.75 3.75 0 0 3.75 6 6 3.75 3.75 3.75 3.75","H H G G L L G A A G G H H","S W W S E N N W S S E E S","37135 40001 42361 44467 46521 51307 54466 57892 61745 64452 67238 69584 71811","38299 40572 42678 44741 46920 52747 55228 58333 62735 65460 67859 70002 72322","1164 571 317 274 399 1440 762 441 990 1008 621 418 511","7","6","2","5","3","3","685.846153846154","361.371656828499"
"45","1","2","36000","71695","-2.5 -2.5 -2.5 2 2 2 2 4 2 2","3.75 -2 -2 -2 -2 3 3 4.5 3 3","H Q Q R R J J K J J","S S E E N N E E W N","71811 74091 78437 80770 83849 85969 89542 91422 98221 107553","72322 74556 79054 81373 84245 86269 89707 91518 101639 107901","511 465 617 603 396 300 165 96 3418 348","5","5","3","2","1","4","691.9","973.052065524873"
"45","1","3","36000","106255","2 2 2 5.5 5.5 5.5 5.5 5.5 2 2 2 2 -2.5 -3.75 -3.75","3 6 6 6 6 1.25 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -5.75","J D D E E M S S R R U U T X X","N N E E S S S W W S S W W W S","107553 109620 112419 114499 116086 118179 121885 124885 126684 129591 132617 135563 137470 140176 142016","107901 109946 112720 114804 116475 118449 122288 124979 127261 130912 132850 135754 137563 140690 142418","348 326 301 305 389 270 403 94 577 1321 233 191 93 514 402","8","7","2","6","5","2","384.466666666667","291.84655133102"
"45","1","4","36000","140815","-3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -5.25 -5.25 -5.25 -5.25","-5.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -2.25 -2.25 -5.75","X V Y Y V X Z P P Z","S E S W N N N E S E","142016 144189 147655 150295 155454 159427 161547 165773 171279 173865","142418 144378 148313 152198 155905 159760 161814 167139 172165 174239","402 189 658 1903 451 333 267 1366 886 374","7","3","3","3","1","3","682.9","554.234296625133"
